,Time,FrontAxis,VerticalAxis,LateralAxis,SensorID,RSSI,Phase,Frequency,Activity
19734,273.98,1.2570000000000001,-0.094162,-0.13912,1,-61.0,0.9127200000000001,925.25,3
19735,274.5,1.0694,-0.01378,-0.17332999999999998,1,-56.5,5.4303,923.75,3
19736,274.57,1.0694,-0.01378,-0.17332999999999998,1,-56.5,5.4303,923.75,3
19737,274.6,1.0694,-0.01378,-0.17332999999999998,1,-56.5,5.4303,923.75,3
19738,274.65,1.0694,-0.01378,-0.17332999999999998,1,-56.5,5.4303,923.75,3
19739,274.68,1.0694,-0.01378,-0.17332999999999998,1,-56.5,5.4303,923.75,3
19740,274.73,1.0694,-0.01378,-0.17332999999999998,1,-56.5,5.4303,923.75,3
19741,274.78,1.0694,-0.01378,-0.17332999999999998,1,-59.5,0.6274,925.75,3
19742,274.8,1.0694,-0.01378,-0.17332999999999998,1,-59.5,0.6274,925.75,3
19743,274.85,1.0694,-0.01378,-0.17332999999999998,1,-59.5,0.6274,925.75,3
19744,274.9,1.0694,-0.01378,-0.17332999999999998,1,-59.5,0.6274,925.75,3
19745,274.93,1.0694,-0.01378,-0.17332999999999998,1,-59.5,0.6274,925.75,3
19746,274.98,1.0694,-0.01378,-0.17332999999999998,1,-59.5,0.6274,925.75,3
19747,275.25,1.1749,-0.07119600000000001,-0.10490999999999999,1,-56.0,0.7409100000000001,922.25,3
19748,275.32,1.1749,-0.07119600000000001,-0.10490999999999999,1,-56.0,0.7409100000000001,922.25,3
19749,275.35,1.1749,-0.07119600000000001,-0.10490999999999999,1,-56.0,0.7409100000000001,922.25,3
19750,275.4,1.1749,-0.07119600000000001,-0.10490999999999999,1,-56.0,0.7409100000000001,922.25,3
19751,275.45,1.1749,-0.07119600000000001,-0.10490999999999999,1,-56.0,0.7409100000000001,922.25,3
19752,275.48,1.1749,-0.07119600000000001,-0.10490999999999999,1,-56.0,0.7409100000000001,922.25,3
19753,276.5,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3
19754,276.57,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3
19755,276.63,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3
19756,276.68,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3
19757,276.7,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3
19758,276.75,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3
19759,277.0,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3
19760,277.07,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3
19761,277.13,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3
19762,277.15,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3
19763,277.2,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3
19764,277.25,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3
19765,278.0,1.339,-0.15158,-0.059296,1,-56.5,0.6918300000000001,922.25,3
19766,278.07,1.339,-0.15158,-0.059296,1,-56.5,0.6918300000000001,922.25,3
19767,278.13,1.339,-0.15158,-0.059296,1,-56.5,0.6918300000000001,922.25,3
19768,278.18,1.339,-0.15158,-0.059296,1,-56.5,0.6918300000000001,922.25,3
19769,278.2,1.339,-0.15158,-0.059296,1,-56.5,0.6918300000000001,922.25,3
19770,278.25,1.339,-0.15158,-0.059296,1,-56.5,0.6918300000000001,922.25,3
19771,278.28,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3
19772,278.32,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3
19773,278.38,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3
19774,278.43,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3
19775,278.45,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3
19776,278.5,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3
19777,278.53,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3
19778,278.57,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3
19779,278.63,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3
19780,278.65,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3
19781,278.7,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3
19782,278.75,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3
19783,279.0,1.3156,-0.14009000000000002,-0.059296,1,-57.0,0.25311,922.75,3
19784,279.07,1.3156,-0.14009000000000002,-0.059296,1,-57.0,0.25311,922.75,3
19785,279.13,1.3156,-0.14009000000000002,-0.059296,1,-57.0,0.25311,922.75,3
19786,279.15,1.3156,-0.14009000000000002,-0.059296,1,-57.0,0.25311,922.75,3
19787,279.2,1.3156,-0.14009000000000002,-0.059296,1,-57.0,0.25311,922.75,3
19788,279.25,1.3156,-0.14009000000000002,-0.059296,1,-57.0,0.25311,922.75,3
19789,279.5,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3
19790,279.57,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3
19791,279.6,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3
19792,279.65,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3
19793,279.68,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3
19794,279.73,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3
19795,279.78,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3
19796,279.8,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3
19797,279.85,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3
19798,279.9,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3
19799,279.93,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3
19800,279.98,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3
19801,280.0,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3
19802,280.05,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3
19803,280.1,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3
19804,280.15,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3
19805,280.18,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3
19806,280.23,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3
19807,280.25,1.2452,-0.11713,-0.082102,1,-56.5,0.7409100000000001,922.25,3
19808,280.3,1.2452,-0.11713,-0.082102,1,-56.5,0.7409100000000001,922.25,3
19809,280.35,1.2452,-0.11713,-0.082102,1,-56.5,0.7409100000000001,922.25,3
19810,280.38,1.2452,-0.11713,-0.082102,1,-56.5,0.7409100000000001,922.25,3
19811,280.43,1.2452,-0.11713,-0.082102,1,-56.5,0.7409100000000001,922.25,3
19812,280.48,1.2452,-0.11713,-0.082102,1,-56.5,0.7409100000000001,922.25,3
19813,281.5,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3
19814,281.57,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3
19815,281.6,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3
19816,281.65,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3
19817,281.7,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3
19818,281.73,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3
19819,282.0,1.0107,-0.0022965999999999998,-0.19613,1,-60.5,0.68262,925.75,3
19820,282.1,1.0107,-0.0022965999999999998,-0.19613,1,-60.5,0.68262,925.75,3
19821,282.13,1.0107,-0.0022965999999999998,-0.19613,1,-60.5,0.68262,925.75,3
19822,282.18,1.0107,-0.0022965999999999998,-0.19613,1,-60.5,0.68262,925.75,3
19823,282.23,1.0107,-0.0022965999999999998,-0.19613,1,-60.5,0.68262,925.75,3
19824,282.25,1.0107,-0.0022965999999999998,-0.19613,1,-60.5,0.68262,925.75,3
19825,282.5,1.1514,-0.07119600000000001,-0.12771,1,-56.5,5.8046,920.25,3
19826,282.57,1.1514,-0.07119600000000001,-0.12771,1,-56.5,5.8046,920.25,3
19827,282.63,1.1514,-0.07119600000000001,-0.12771,1,-56.5,5.8046,920.25,3
19828,282.65,1.1514,-0.07119600000000001,-0.12771,1,-56.5,5.8046,920.25,3
19829,282.7,1.1514,-0.07119600000000001,-0.12771,1,-56.5,5.8046,920.25,3
19830,282.75,1.1514,-0.07119600000000001,-0.12771,1,-56.5,5.8046,920.25,3
19831,282.78,1.1514,-0.07119600000000001,-0.12771,1,-56.5,0.7915300000000001,922.25,3
19832,282.82,1.1514,-0.07119600000000001,-0.12771,1,-56.5,0.7915300000000001,922.25,3
19833,282.88,1.1514,-0.07119600000000001,-0.12771,1,-56.5,0.7915300000000001,922.25,3
19834,282.9,1.1514,-0.07119600000000001,-0.12771,1,-56.5,0.7915300000000001,922.25,3
19835,282.95,1.1514,-0.07119600000000001,-0.12771,1,-56.5,0.7915300000000001,922.25,3
19836,282.98,1.1514,-0.07119600000000001,-0.12771,1,-56.5,0.7915300000000001,922.25,3
19837,283.03,1.1514,-0.07119600000000001,-0.12771,1,-56.0,4.8735,921.25,3
19838,283.07,1.1514,-0.07119600000000001,-0.12771,1,-56.0,4.8735,921.25,3
19839,283.13,1.1514,-0.07119600000000001,-0.12771,1,-56.0,4.8735,921.25,3
19840,283.15,1.1514,-0.07119600000000001,-0.12771,1,-56.0,4.8735,921.25,3
19841,283.2,1.1514,-0.07119600000000001,-0.12771,1,-56.0,4.8735,921.25,3
19842,283.23,1.1514,-0.07119600000000001,-0.12771,1,-56.0,4.8735,921.25,3
19843,283.28,1.0694,-0.01378,-0.15052000000000001,1,-56.5,5.3137,920.75,3
19844,283.32,1.0694,-0.01378,-0.15052000000000001,1,-56.5,5.3137,920.75,3
19845,283.38,1.0694,-0.01378,-0.15052000000000001,1,-56.5,5.3137,920.75,3
19846,283.4,1.0694,-0.01378,-0.15052000000000001,1,-56.5,5.3137,920.75,3
19847,283.45,1.0694,-0.01378,-0.15052000000000001,1,-56.5,5.3137,920.75,3
19848,283.48,1.0694,-0.01378,-0.15052000000000001,1,-56.5,5.3137,920.75,3
19849,283.53,1.0694,-0.01378,-0.15052000000000001,1,-56.0,5.3106,920.75,3
19850,283.57,1.0694,-0.01378,-0.15052000000000001,1,-56.0,5.3106,920.75,3
19851,283.6,1.0694,-0.01378,-0.15052000000000001,1,-56.0,5.3106,920.75,3
19852,283.65,1.0694,-0.01378,-0.15052000000000001,1,-56.0,5.3106,920.75,3
19853,283.7,1.0694,-0.01378,-0.15052000000000001,1,-56.0,5.3106,920.75,3
19854,283.73,1.0694,-0.01378,-0.15052000000000001,1,-56.0,5.3106,920.75,3
19855,284.0,1.3625,-0.15158,-0.036489999999999995,1,-57.0,0.2485,922.75,3
19856,284.07,1.3625,-0.15158,-0.036489999999999995,1,-57.0,0.2485,922.75,3
19857,284.1,1.3625,-0.15158,-0.036489999999999995,1,-57.0,0.2485,922.75,3
19858,284.15,1.3625,-0.15158,-0.036489999999999995,1,-57.0,0.2485,922.75,3
19859,284.2,1.3625,-0.15158,-0.036489999999999995,1,-57.0,0.2485,922.75,3
19860,284.25,1.3625,-0.15158,-0.036489999999999995,1,-57.0,0.2485,922.75,3
19861,284.5,1.0225,-0.0022965999999999998,-0.18473,1,-60.5,0.6933600000000001,925.75,3
19862,284.55,1.0225,-0.0022965999999999998,-0.18473,1,-60.5,0.6933600000000001,925.75,3
19863,284.6,1.0225,-0.0022965999999999998,-0.18473,1,-60.5,0.6933600000000001,925.75,3
19864,284.63,1.0225,-0.0022965999999999998,-0.18473,1,-60.5,0.6933600000000001,925.75,3
19865,284.68,1.0225,-0.0022965999999999998,-0.18473,1,-60.5,0.6933600000000001,925.75,3
19866,284.73,1.0225,-0.0022965999999999998,-0.18473,1,-60.5,0.6933600000000001,925.75,3
19867,284.75,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,6.0792,923.25,3
19868,284.8,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,6.0792,923.25,3
19869,284.85,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,6.0792,923.25,3
19870,284.88,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,6.0792,923.25,3
19871,284.93,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,6.0792,923.25,3
19872,284.98,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,6.0792,923.25,3
19873,285.0,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,5.7954,920.25,3
19874,285.05,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,5.7954,920.25,3
19875,285.1,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,5.7954,920.25,3
19876,285.13,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,5.7954,920.25,3
19877,285.18,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,5.7954,920.25,3
19878,285.23,1.0225,-0.0022965999999999998,-0.18473,1,-57.0,5.7954,920.25,3
19879,285.5,0.9521,0.020669999999999997,-0.19613,1,-56.0,4.8857,921.25,3
19880,285.57,0.9521,0.020669999999999997,-0.19613,1,-56.0,4.8857,921.25,3
19881,285.6,0.9521,0.020669999999999997,-0.19613,1,-56.0,4.8857,921.25,3
19882,285.65,0.9521,0.020669999999999997,-0.19613,1,-56.0,4.8857,921.25,3
19883,285.7,0.9521,0.020669999999999997,-0.19613,1,-56.0,4.8857,921.25,3
19884,285.73,0.9521,0.020669999999999997,-0.19613,1,-56.0,4.8857,921.25,3
19885,285.78,1.1514,-0.07119600000000001,-0.11631,1,-56.0,5.3597,920.75,3
19886,285.82,1.1514,-0.07119600000000001,-0.11631,1,-56.0,5.3597,920.75,3
19887,285.85,1.1514,-0.07119600000000001,-0.11631,1,-56.0,5.3597,920.75,3
19888,285.9,1.1514,-0.07119600000000001,-0.11631,1,-56.0,5.3597,920.75,3
19889,285.95,1.1514,-0.07119600000000001,-0.11631,1,-56.0,5.3597,920.75,3
19890,285.98,1.1514,-0.07119600000000001,-0.11631,1,-56.0,5.3597,920.75,3
19891,287.25,1.2452,-0.094162,-0.082102,1,-57.5,6.0623,923.25,3
19892,287.32,1.2452,-0.094162,-0.082102,1,-57.5,6.0623,923.25,3
19893,287.38,1.2452,-0.094162,-0.082102,1,-57.5,6.0623,923.25,3
19894,287.4,1.2452,-0.094162,-0.082102,1,-57.5,6.0623,923.25,3
19895,287.45,1.2452,-0.094162,-0.082102,1,-57.5,6.0623,923.25,3
19896,287.5,1.2452,-0.094162,-0.082102,1,-57.5,6.0623,923.25,3
19897,287.75,1.0576,-0.025263,-0.16192,1,-56.0,4.8428,921.25,3
19898,287.8,1.0576,-0.025263,-0.16192,1,-56.0,4.8428,921.25,3
19899,287.85,1.0576,-0.025263,-0.16192,1,-56.0,4.8428,921.25,3
19900,287.9,1.0576,-0.025263,-0.16192,1,-56.0,4.8428,921.25,3
19901,287.95,1.0576,-0.025263,-0.16192,1,-56.0,4.8428,921.25,3
19902,287.98,1.0576,-0.025263,-0.16192,1,-56.0,4.8428,921.25,3
19903,288.03,1.3156,-0.12861,-0.047893,1,-56.0,5.2984,920.75,3
19904,288.05,1.3156,-0.12861,-0.047893,1,-56.0,5.2984,920.75,3
19905,288.1,1.3156,-0.12861,-0.047893,1,-56.0,5.2984,920.75,3
19906,288.15,1.3156,-0.12861,-0.047893,1,-56.0,5.2984,920.75,3
19907,288.18,1.3156,-0.12861,-0.047893,1,-56.0,5.2984,920.75,3
19908,288.23,1.3156,-0.12861,-0.047893,1,-56.0,5.2984,920.75,3
19909,288.5,1.0459,-0.01378,-0.17332999999999998,1,-58.5,1.5999,924.75,3
19910,288.57,1.0459,-0.01378,-0.17332999999999998,1,-58.5,1.5999,924.75,3
19911,288.6,1.0459,-0.01378,-0.17332999999999998,1,-58.5,1.5999,924.75,3
19912,288.65,1.0459,-0.01378,-0.17332999999999998,1,-58.5,1.5999,924.75,3
19913,288.7,1.0459,-0.01378,-0.17332999999999998,1,-58.5,1.5999,924.75,3
19914,288.75,1.0459,-0.01378,-0.17332999999999998,1,-58.5,1.5999,924.75,3
19915,288.78,1.0459,-0.01378,-0.17332999999999998,1,-57.5,0.27765,922.75,3
19916,288.82,1.0459,-0.01378,-0.17332999999999998,1,-57.5,0.27765,922.75,3
19917,288.85,1.0459,-0.01378,-0.17332999999999998,1,-57.5,0.27765,922.75,3
19918,288.9,1.0459,-0.01378,-0.17332999999999998,1,-57.5,0.27765,922.75,3
19919,288.93,1.0459,-0.01378,-0.17332999999999998,1,-57.5,0.27765,922.75,3
19920,288.98,1.0459,-0.01378,-0.17332999999999998,1,-57.5,0.27765,922.75,3
19921,289.03,1.0459,-0.01378,-0.17332999999999998,1,-56.0,1.2548,921.75,3
19922,289.05,1.0459,-0.01378,-0.17332999999999998,1,-56.0,1.2548,921.75,3
19923,289.1,1.0459,-0.01378,-0.17332999999999998,1,-56.0,1.2548,921.75,3
19924,289.15,1.0459,-0.01378,-0.17332999999999998,1,-56.0,1.2548,921.75,3
19925,289.18,1.0459,-0.01378,-0.17332999999999998,1,-56.0,1.2548,921.75,3
19926,289.23,1.0459,-0.01378,-0.17332999999999998,1,-56.0,1.2548,921.75,3
19927,289.75,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8552,920.25,3
19928,289.8,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8552,920.25,3
19929,289.85,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8552,920.25,3
19930,289.88,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8552,920.25,3
19931,289.93,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8552,920.25,3
19932,289.98,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8552,920.25,3
19933,290.0,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8675,920.25,3
19934,290.05,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8675,920.25,3
19935,290.1,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8675,920.25,3
19936,290.13,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8675,920.25,3
19937,290.18,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8675,920.25,3
19938,290.23,1.1397,-0.07119600000000001,-0.10490999999999999,1,-56.5,5.8675,920.25,3
19939,290.25,0.96383,0.0091865,-0.19613,1,-56.0,4.9317,921.25,3
19940,290.3,0.96383,0.0091865,-0.19613,1,-56.0,4.9317,921.25,3
19941,290.35,0.96383,0.0091865,-0.19613,1,-56.0,4.9317,921.25,3
19942,290.38,0.96383,0.0091865,-0.19613,1,-56.0,4.9317,921.25,3
19943,290.43,0.96383,0.0091865,-0.19613,1,-56.0,4.9317,921.25,3
19944,290.45,0.96383,0.0091865,-0.19613,1,-56.0,4.9317,921.25,3
19945,290.5,0.96383,0.0091865,-0.19613,1,-58.0,2.0632,924.25,3
19946,290.55,0.96383,0.0091865,-0.19613,1,-58.0,2.0632,924.25,3
19947,290.6,0.96383,0.0091865,-0.19613,1,-58.0,2.0632,924.25,3
19948,290.63,0.96383,0.0091865,-0.19613,1,-58.0,2.0632,924.25,3
19949,290.68,0.96383,0.0091865,-0.19613,1,-58.0,2.0632,924.25,3
19950,290.7,0.96383,0.0091865,-0.19613,1,-58.0,2.0632,924.25,3
19951,291.25,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.5,0.33287,922.75,3
19952,291.32,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.5,0.33287,922.75,3
19953,291.35,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.5,0.33287,922.75,3
19954,291.4,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.5,0.33287,922.75,3
19955,291.45,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.5,0.33287,922.75,3
19956,291.5,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.5,0.33287,922.75,3
19957,291.53,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.0,0.30833,922.75,3
19958,291.57,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.0,0.30833,922.75,3
19959,291.6,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.0,0.30833,922.75,3
19960,291.65,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.0,0.30833,922.75,3
19961,291.7,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.0,0.30833,922.75,3
19962,291.73,1.1749,-0.07119600000000001,-0.10490999999999999,1,-57.0,0.30833,922.75,3
19963,291.78,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,5.6358,923.75,3
19964,291.82,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,5.6358,923.75,3
19965,291.85,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,5.6358,923.75,3
19966,291.9,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,5.6358,923.75,3
19967,291.93,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,5.6358,923.75,3
19968,291.98,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,5.6358,923.75,3
19969,292.03,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,6.0746,923.25,3
19970,292.05,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,6.0746,923.25,3
19971,292.1,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,6.0746,923.25,3
19972,292.15,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,6.0746,923.25,3
19973,292.18,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,6.0746,923.25,3
19974,292.23,1.0342,-0.0022965999999999998,-0.18473,1,-57.5,6.0746,923.25,3
19975,292.5,1.3156,-0.12861,-0.047893,1,-56.5,0.80381,922.25,3
19976,292.57,1.3156,-0.12861,-0.047893,1,-56.5,0.80381,922.25,3
19977,292.63,1.3156,-0.12861,-0.047893,1,-56.5,0.80381,922.25,3
19978,292.65,1.3156,-0.12861,-0.047893,1,-56.5,0.80381,922.25,3
19979,292.7,1.3156,-0.12861,-0.047893,1,-56.5,0.80381,922.25,3
19980,292.73,1.3156,-0.12861,-0.047893,1,-56.5,0.80381,922.25,3
19981,292.78,1.3156,-0.12861,-0.047893,1,-56.0,4.9026,921.25,3
19982,292.82,1.3156,-0.12861,-0.047893,1,-56.0,4.9026,921.25,3
19983,292.88,1.3156,-0.12861,-0.047893,1,-56.0,4.9026,921.25,3
19984,292.9,1.3156,-0.12861,-0.047893,1,-56.0,4.9026,921.25,3
19985,292.95,1.3156,-0.12861,-0.047893,1,-56.0,4.9026,921.25,3
19986,292.98,1.3156,-0.12861,-0.047893,1,-56.0,4.9026,921.25,3
19987,293.03,1.339,-0.14009000000000002,-0.036489999999999995,1,-56.5,5.372000000000001,920.75,3
19988,293.07,1.339,-0.14009000000000002,-0.036489999999999995,1,-56.5,5.372000000000001,920.75,3
19989,293.1,1.339,-0.14009000000000002,-0.036489999999999995,1,-56.5,5.372000000000001,920.75,3
19990,293.15,1.339,-0.14009000000000002,-0.036489999999999995,1,-56.5,5.372000000000001,920.75,3
19991,293.2,1.339,-0.14009000000000002,-0.036489999999999995,1,-56.5,5.372000000000001,920.75,3
19992,293.23,1.339,-0.14009000000000002,-0.036489999999999995,1,-56.5,5.372000000000001,920.75,3
19993,293.28,1.339,-0.14009000000000002,-0.036489999999999995,1,-59.5,1.2164,925.25,3
19994,293.32,1.339,-0.14009000000000002,-0.036489999999999995,1,-59.5,1.2164,925.25,3
19995,293.35,1.339,-0.14009000000000002,-0.036489999999999995,1,-59.5,1.2164,925.25,3
19996,293.4,1.339,-0.14009000000000002,-0.036489999999999995,1,-59.5,1.2164,925.25,3
19997,293.45,1.339,-0.14009000000000002,-0.036489999999999995,1,-59.5,1.2164,925.25,3
19998,293.48,1.339,-0.14009000000000002,-0.036489999999999995,1,-59.5,1.2164,925.25,3
19999,293.53,1.1397,-0.07119600000000001,-0.11631,1,-57.0,0.35741999999999996,922.75,3
20000,293.55,1.1397,-0.07119600000000001,-0.11631,1,-57.0,0.35741999999999996,922.75,3
20001,293.6,1.1397,-0.07119600000000001,-0.11631,1,-57.0,0.35741999999999996,922.75,3
20002,293.65,1.1397,-0.07119600000000001,-0.11631,1,-57.0,0.35741999999999996,922.75,3
20003,293.68,1.1397,-0.07119600000000001,-0.11631,1,-57.0,0.35741999999999996,922.75,3
20004,293.73,1.1397,-0.07119600000000001,-0.11631,1,-57.0,0.35741999999999996,922.75,3
20005,293.78,1.1397,-0.07119600000000001,-0.11631,1,-56.5,4.4593,921.75,3
20006,293.8,1.1397,-0.07119600000000001,-0.11631,1,-56.5,4.4593,921.75,3
20007,293.85,1.1397,-0.07119600000000001,-0.11631,1,-56.5,4.4593,921.75,3
20008,293.9,1.1397,-0.07119600000000001,-0.11631,1,-56.5,4.4593,921.75,3
20009,293.93,1.1397,-0.07119600000000001,-0.11631,1,-56.5,4.4593,921.75,3
20010,293.98,1.1397,-0.07119600000000001,-0.11631,1,-56.5,4.4593,921.75,3
20011,294.75,1.0225,-0.0022965999999999998,-0.17332999999999998,1,-56.5,5.846,920.25,3
20012,294.82,1.0225,-0.0022965999999999998,-0.17332999999999998,1,-56.5,5.846,920.25,3
20013,294.88,1.0225,-0.0022965999999999998,-0.17332999999999998,1,-56.5,5.846,920.25,3
20014,294.9,1.0225,-0.0022965999999999998,-0.17332999999999998,1,-56.5,5.846,920.25,3
20015,294.95,1.0225,-0.0022965999999999998,-0.17332999999999998,1,-56.5,5.846,920.25,3
20016,294.98,1.0225,-0.0022965999999999998,-0.17332999999999998,1,-56.5,5.846,920.25,3
20017,295.25,1.1163,-0.048229,-0.12771,1,-58.0,5.1849,924.25,3
20018,295.3,1.1163,-0.048229,-0.12771,1,-58.0,5.1849,924.25,3
20019,295.32,1.1163,-0.048229,-0.12771,1,-58.0,5.1849,924.25,3
20020,295.38,1.1163,-0.048229,-0.12771,1,-58.0,5.1849,924.25,3
20021,295.43,1.1163,-0.048229,-0.12771,1,-58.0,5.1849,924.25,3
20022,295.45,1.1163,-0.048229,-0.12771,1,-58.0,5.1849,924.25,3
20023,295.5,1.1163,-0.048229,-0.12771,1,-56.5,5.3444,920.75,3
20024,295.55,1.1163,-0.048229,-0.12771,1,-56.5,5.3444,920.75,3
20025,295.6,1.1163,-0.048229,-0.12771,1,-56.5,5.3444,920.75,3
20026,295.63,1.1163,-0.048229,-0.12771,1,-56.5,5.3444,920.75,3
20027,295.68,1.1163,-0.048229,-0.12771,1,-56.5,5.3444,920.75,3
20028,295.73,1.1163,-0.048229,-0.12771,1,-56.5,5.3444,920.75,3
20029,295.75,1.1163,-0.048229,-0.12771,1,-59.5,1.1766,925.25,3
20030,295.8,1.1163,-0.048229,-0.12771,1,-59.5,1.1766,925.25,3
20031,295.85,1.1163,-0.048229,-0.12771,1,-59.5,1.1766,925.25,3
20032,295.88,1.1163,-0.048229,-0.12771,1,-59.5,1.1766,925.25,3
20033,295.93,1.1163,-0.048229,-0.12771,1,-59.5,1.1766,925.25,3
20034,295.95,1.1163,-0.048229,-0.12771,1,-59.5,1.1766,925.25,3
20035,296.0,0.96383,0.020669999999999997,-0.19613,1,-57.0,0.28531999999999996,922.75,3
